contratoconvenio_saida;numero_empenho;data_registro_doc_empenho;razao_social_credor;cnpj_cpf_credor_formatado;unidade_orcamentaria_sigla;unidade_orcamentaria_codigo;unidade_orcamentaria_nome;elemento_despesa_codigo;elemento_despesa_descricao;item_despesa_codigo;item_despesa_descricao;fonte_recurso_codigo;fonte_recurso_descricao;valor_despesa_liquidada;valor_pago_processado;valor_pago_nao_processado
9234438;153;2019-12-06 00:00:00;PM SERRA DOS AIMORES;18.398.966/0001-94;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;41;CONTRIBUICOES;1;CONTRIBUICOES;38;TRANSFERENCIAS DE RECURSOS DA UNIAO VINCULADOS AO ESPORTE;0,0;0,0;0,0
9234489;154;2019-12-06 00:00:00;PM CAMPANARIO;18.404.905/0001-92;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;41;CONTRIBUICOES;1;CONTRIBUICOES;38;TRANSFERENCIAS DE RECURSOS DA UNIAO VINCULADOS AO ESPORTE;15813,42;0,0;15813,42
9234627;183;2019-12-06 00:00:00;PM OURO VERDE DE MINAS;18.404.947/0001-23;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;41;CONTRIBUICOES;1;CONTRIBUICOES;38;TRANSFERENCIAS DE RECURSOS DA UNIAO VINCULADOS AO ESPORTE;15813,42;0,0;15813,42
9234685;184;2019-12-06 00:00:00;PM MACHACALIS;18.404.921/0001-85;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;41;CONTRIBUICOES;1;CONTRIBUICOES;38;TRANSFERENCIAS DE RECURSOS DA UNIAO VINCULADOS AO ESPORTE;15813,42;0,0;15813,42
9234825;159;2019-12-06 00:00:00;PM CARLOS CHAGAS;18.477.315/0001-90;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;41;CONTRIBUICOES;1;CONTRIBUICOES;38;TRANSFERENCIAS DE RECURSOS DA UNIAO VINCULADOS AO ESPORTE;0,0;0,0;0,0
9234908;160;2019-12-06 00:00:00;PM BERTOPOLIS;18.404.897/0001-84;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;41;CONTRIBUICOES;1;CONTRIBUICOES;38;TRANSFERENCIAS DE RECURSOS DA UNIAO VINCULADOS AO ESPORTE;0,0;0,0;0,0
9234935;163;2019-12-06 00:00:00;PM PADRE PARAISO;18.404.764/0001-08;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;41;CONTRIBUICOES;1;CONTRIBUICOES;38;TRANSFERENCIAS DE RECURSOS DA UNIAO VINCULADOS AO ESPORTE;0,0;0,0;0,0
9234936;166;2019-12-06 00:00:00;PM FRANCISCOPOLIS;01.613.394/0001-16;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;41;CONTRIBUICOES;1;CONTRIBUICOES;38;TRANSFERENCIAS DE RECURSOS DA UNIAO VINCULADOS AO ESPORTE;15813,42;0,0;15813,42
9234937;167;2019-12-06 00:00:00;PM TEOFILO OTONI;18.404.780/0001-09;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;41;CONTRIBUICOES;1;CONTRIBUICOES;38;TRANSFERENCIAS DE RECURSOS DA UNIAO VINCULADOS AO ESPORTE;0,0;0,0;0,0
9234938;171;2019-12-06 00:00:00;PM ATALEIA;16.971.376/0001-83;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;41;CONTRIBUICOES;1;CONTRIBUICOES;38;TRANSFERENCIAS DE RECURSOS DA UNIAO VINCULADOS AO ESPORTE;0,0;0,0;0,0
9234941;172;2019-12-06 00:00:00;PM SANTA HELENA DE MINAS;01.613.395/0001-60;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;41;CONTRIBUICOES;1;CONTRIBUICOES;38;TRANSFERENCIAS DE RECURSOS DA UNIAO VINCULADOS AO ESPORTE;15813,42;0,0;15813,42
9234943;177;2019-12-06 00:00:00;PM CATUGI;26.218.636/0001-06;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;41;CONTRIBUICOES;1;CONTRIBUICOES;38;TRANSFERENCIAS DE RECURSOS DA UNIAO VINCULADOS AO ESPORTE;15813,42;0,0;15813,42
9234945;178;2019-12-06 00:00:00;PM POTE;18.404.970/0001-18;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;41;CONTRIBUICOES;1;CONTRIBUICOES;38;TRANSFERENCIAS DE RECURSOS DA UNIAO VINCULADOS AO ESPORTE;0,0;0,0;0,0
9234946;162;2019-12-06 00:00:00;PM NOVO CRUZEIRO;18.404.889/0001-38;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;41;CONTRIBUICOES;1;CONTRIBUICOES;38;TRANSFERENCIAS DE RECURSOS DA UNIAO VINCULADOS AO ESPORTE;15813,42;0,0;15813,42
9234947;168;2019-12-06 00:00:00;PM ITAMBACURI;18.404.855/0001-43;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;41;CONTRIBUICOES;1;CONTRIBUICOES;38;TRANSFERENCIAS DE RECURSOS DA UNIAO VINCULADOS AO ESPORTE;15813,42;0,0;15813,42
9234948;164;2019-12-06 00:00:00;PM SAO SEBASTIAO DO MARANHAO;18.409.177/0001-01;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;41;CONTRIBUICOES;1;CONTRIBUICOES;38;TRANSFERENCIAS DE RECURSOS DA UNIAO VINCULADOS AO ESPORTE;0,0;0,0;0,0
9235007;2;2019-12-06 00:00:00;COMUNIDADE MISSIONARIA DE VILA REGIA;25.457.946/0005-36;FIA;4091;FUNDO PARA A INFANCIA E A ADOLESCENCIA;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;45;DOACOES DE PESSOAS, DE INSTITUICOES PRIVADAS OU DO EXTERIOR A ORGAO E ENTIDADES DO ESTADO;0,0;0,0;0,0
9235008;181;2019-12-06 00:00:00;PM MALACACHETA;18.404.871/0001-36;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;41;CONTRIBUICOES;1;CONTRIBUICOES;38;TRANSFERENCIAS DE RECURSOS DA UNIAO VINCULADOS AO ESPORTE;0,0;0,0;0,0
9235021;180;2019-12-06 00:00:00;PM SETUBINHA;01.613.375/0001-90;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;41;CONTRIBUICOES;1;CONTRIBUICOES;38;TRANSFERENCIAS DE RECURSOS DA UNIAO VINCULADOS AO ESPORTE;15813,42;0,0;0,0
9237850;552;2019-12-13 00:00:00;PM MONTE FORMOSO;01.615.007/0001-80;SEGOV;1491;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;0,0;90000,0;0,0
9238266;217;2019-12-27 00:00:00;PM FREI GASPAR;18.404.913/0001-39;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;41;CONTRIBUICOES;1;CONTRIBUICOES;38;TRANSFERENCIAS DE RECURSOS DA UNIAO VINCULADOS AO ESPORTE;0,0;0,0;0,0
9240735;60;2019-12-27 00:00:00;CARITAS BRASILEIRA;33.654.419/0008-92;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS;0,0;0,0;0,0
9240949;302;2019-12-27 00:00:00;APAE DE GUIMARANIA;00.305.936/0001-20;SEGOV;1491;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;0,0;0,0;0,0
9241023;609;2019-12-30 00:00:00;PM AGUAS VERMELHAS;18.414.581/0001-73;SEGOV;1491;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;0,0;89093,34;0,0
9241028;6498;2019-12-30 00:00:00;PM RIBEIRAO DAS NEVES;18.314.609/0001-09;SEE;1261;SECRETARIA DE ESTADO DE EDUCACAO;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS;0,0;0,0;0,0
9245735;59;2021-08-02 00:00:00;APAC DE BELO HORIZONTE;26.145.510/0001-40;SEJUSP;1451;SECRETARIA DE ESTADO DE JUSTICA E SEGURANCA PUBLICA;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;27;TAXA DE SEGURANCA PUBLICA;0,0;1683790,24;0,0
9251212;373;2020-06-25 00:00:00;PM PATROCINIO;18.468.033/0001-26;SEGOV;1491;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;48;ALIENACAO DE BENS DO TESOURO ESTADUAL;0,0;0,0;0,0
9251643;3480;2020-07-01 00:00:00;PM UBAI;18.017.459/0001-63;SEE;1261;SECRETARIA DE ESTADO DE EDUCACAO;42;AUXILIOS;1;AUXILIOS;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;0,0;500000,0;0,0
9251678;3481;2020-07-01 00:00:00;PM VARZEA DA PALMA;18.279.059/0001-26;SEE;1261;SECRETARIA DE ESTADO DE EDUCACAO;42;AUXILIOS;1;AUXILIOS;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;0,0;0,0;0,0
9259504;549;2020-07-28 00:00:00;PM POUSO ALEGRE;18.675.983/0001-21;SEGOV;1491;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;48;ALIENACAO DE BENS DO TESOURO ESTADUAL;0,0;0,0;0,0
9261012;594;2020-08-12 00:00:00;PM IGUATAMA;18.306.688/0001-06;SEGOV;1491;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;0,0;0,0;0,0
9261015;598;2020-08-12 00:00:00;PM CLARAVAL;17.894.056/0001-30;SEGOV;1491;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;0,0;0,0;0,0
9261119;632;2020-08-14 00:00:00;PM PEDRINOPOLIS;18.140.335/0001-70;SEGOV;1491;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;0,0;215000,0;0,0
9261132;625;2020-08-14 00:00:00;PM VICOSA;18.132.449/0001-79;SEGOV;1491;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;0,0;0,0;0,0
9261623;86;2021-10-26 00:00:00;APAC ITABIRITO;07.329.062/0001-90;SEJUSP;1451;SECRETARIA DE ESTADO DE JUSTICA E SEGURANCA PUBLICA;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;27;TAXA DE SEGURANCA PUBLICA;0,0;412651,0;0,0
9264991;114;2021-12-30 00:00:00;APAC BETIM;12.267.378/0001-35;SEJUSP;1451;SECRETARIA DE ESTADO DE JUSTICA E SEGURANCA PUBLICA;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS;0,0;0,0;0,0
9265473;44;2021-05-10 00:00:00;INSTITUTO DH:PROMOCAO, PESQUISA E INTERVENCAO EM DIREITOS HUMANOS E CI;09.583.515/0001-36;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS;0,0;411749,83;0,0
9265473;84;2021-12-21 00:00:00;INSTITUTO DH:PROMOCAO, PESQUISA E INTERVENCAO EM DIREITOS HUMANOS E CI;09.583.515/0001-36;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;24;CONVENIOS, ACORDOS E AJUSTES PROVENIENTES DA UNIAO E SUAS ENTIDADES;0,0;401165,0;0,0
9265473;90;2021-12-29 00:00:00;INSTITUTO DH:PROMOCAO, PESQUISA E INTERVENCAO EM DIREITOS HUMANOS E CI;09.583.515/0001-36;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;42;AUXILIOS;1;AUXILIOS;24;CONVENIOS, ACORDOS E AJUSTES PROVENIENTES DA UNIAO E SUAS ENTIDADES;0,0;98835,0;0,0
9270028;220;2020-12-30 00:00:00;CONSORCIO INTERMUNICIPAL DE INFRAESTRUTURA DOS MUNICIPIOS DA AMAJE;22.835.076/0001-70;SEAPA;1231;SECRETARIA DE ESTADO DE AGRICULTURA, PECUARIA E ABASTECIMENTO - SEAPA;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS;0,0;862057,57;0,0
9275473;61;2021-08-31 00:00:00;INSTITUTO DH:PROMOCAO, PESQUISA E INTERVENCAO EM DIREITOS HUMANOS E CI;09.583.515/0001-36;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS;0,0;0,5;0,0
9286930;1693;2021-07-20 00:00:00;PM SOLEDADE DE MINAS;18.188.235/0001-14;SEGOV;1491;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;0,0;50000,0;0,0
9287694;1727;2021-07-28 00:00:00;PM SACRAMENTO;18.140.764/0001-48;SEGOV;1491;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;0,0;0,0;0,0
9287853;362;2021-12-30 00:00:00;ASSOCIACAO COMUNITARIA LAGOA DOS ANJICOS;00.510.857/0001-51;SEAPA;1231;SECRETARIA DE ESTADO DE AGRICULTURA, PECUARIA E ABASTECIMENTO - SEAPA;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS;0,0;0,0;0,0
9287854;360;2021-12-30 00:00:00;ASS. DESENV. COMUN. RURAL PEQ. PROD. DE RIO PARDINHO;01.786.059/0001-10;SEAPA;1231;SECRETARIA DE ESTADO DE AGRICULTURA, PECUARIA E ABASTECIMENTO - SEAPA;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS;0,0;0,0;0,0
9287865;361;2021-12-30 00:00:00;ASSOCIACAO DOS PEQUENOS PRODUTORES DE PORTEIRAS;25.229.337/0001-04;SEAPA;1231;SECRETARIA DE ESTADO DE AGRICULTURA, PECUARIA E ABASTECIMENTO - SEAPA;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS;0,0;0,0;0,0
9294500;369;2021-10-27 00:00:00;ASSOCIACAO DE PAIS E AMIGOS DOS EXCEPCIONAIS-APAE;22.737.464/0001-18;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS;0,0;0,0;0,0
9294635;288;2021-10-20 00:00:00;PM SERRANOPOLIS DE MINAS;01.612.501/0001-91;SEINFRA;1301;SECRETARIA DE ESTADO DE INFRAESTRUTURA E MOBILIDADE;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;0,0;200000,0;0,0
9301439;3809;2021-11-22 00:00:00;ASSOCIACAO CENTRO DE EDUCACAO TECNOLOGICA DO ESTADO DA BAHIA;02.663.026/0001-45;SEE;1261;SECRETARIA DE ESTADO DE EDUCACAO;39;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;92;CONTRATO DE GESTAO COM ORGANIZACAO SOCIAL - OS;23;FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA - FUNDEB;0,0;0,0;0,0
9301441;3810;2021-11-22 00:00:00;ASSOCIACAO CENTRO DE EDUCACAO TECNOLOGICA DO ESTADO DA BAHIA;02.663.026/0001-45;SEE;1261;SECRETARIA DE ESTADO DE EDUCACAO;39;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;92;CONTRATO DE GESTAO COM ORGANIZACAO SOCIAL - OS;23;FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA - FUNDEB;0,0;0,0;0,0
9301442;3321;2021-11-22 00:00:00;ASSOCIACAO CENTRO DE EDUCACAO TECNOLOGICA DO ESTADO DA BAHIA;02.663.026/0001-45;SEE;1261;SECRETARIA DE ESTADO DE EDUCACAO;39;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;92;CONTRATO DE GESTAO COM ORGANIZACAO SOCIAL - OS;23;FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA - FUNDEB;0,0;0,0;0,0
9309064;3012;2021-11-11 00:00:00;PM SANTA CRUZ DO ESCALVADO;18.316.273/0001-05;SEGOV;1491;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;0,0;50000,0;0,0
9309965;3016;2021-11-12 00:00:00;PM JUATUBA;64.487.614/0001-22;SEGOV;1491;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;0,0;0,0;0,0
9314525;3025;2021-11-25 00:00:00;PM SANTANA DOS MONTES;19.718.394/0001-46;SEGOV;1491;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;0,0;300000,0;0,0
9314571;3023;2021-11-24 00:00:00;PM SENADOR CORTES;17.724.576/0001-02;SEGOV;1491;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;110000,0;0,0;110000,0
9314596;284;2021-11-25 00:00:00;PM IBIRACATU;01.612.477/0001-90;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;41;CONTRIBUICOES;1;CONTRIBUICOES;38;TRANSFERENCIAS DE RECURSOS DA UNIAO VINCULADOS AO ESPORTE;0,0;145624,84;0,0
9314858;303;2021-12-07 00:00:00;PM ANGELANDIA;01.113.937/0001-36;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;41;CONTRIBUICOES;1;CONTRIBUICOES;38;TRANSFERENCIAS DE RECURSOS DA UNIAO VINCULADOS AO ESPORTE;0,0;145624,84;0,0
9314865;287;2021-12-01 00:00:00;PM TIMOTEO;19.875.020/0001-34;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;41;CONTRIBUICOES;1;CONTRIBUICOES;38;TRANSFERENCIAS DE RECURSOS DA UNIAO VINCULADOS AO ESPORTE;0,0;52400,0;0,0
9314868;307;2021-12-07 00:00:00;PM FREI LAGONEGRO;01.615.008/0001-25;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;41;CONTRIBUICOES;1;CONTRIBUICOES;38;TRANSFERENCIAS DE RECURSOS DA UNIAO VINCULADOS AO ESPORTE;0,0;145624,84;0,0
9315221;308;2021-12-17 00:00:00;ASSOCIACAO COMUNITARIA RURAL DE CORRENTINHO;12.095.784/0001-68;SEAPA;1231;SECRETARIA DE ESTADO DE AGRICULTURA, PECUARIA E ABASTECIMENTO - SEAPA;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS;0,0;0,0;0,0
9315243;456;2021-12-14 00:00:00;PM CAPITAO ENEAS;18.017.426/0001-13;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;0,0;50000,0;0,0
9315521;71;2021-12-07 00:00:00;LAR SAO VICENTE DE PAULO - LSVP;01.738.830/0002-64;SEGOV;1491;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;0,0;0,0;0,0
9315598;488;2021-12-22 00:00:00;COMUNIDADE DE JESUS;19.015.833/0001-54;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;0,0;0,0;0,0
9315908;3033;2021-12-13 00:00:00;PM PEDRA DOURADA;18.114.215/0001-07;SEGOV;1491;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;0,0;0,0;0,0
9316023;3043;2021-12-13 00:00:00;PM PIEDADE DE CARATINGA;01.613.130/0001-62;SEGOV;1491;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;0,0;0,0;0,0
9317027;3045;2021-12-14 00:00:00;PM JOSE GONCALVES DE MINAS;01.613.372/0001-56;SEGOV;1491;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;212678,64;0,0;212678,64
9317316;2617;2021-12-28 00:00:00;PM CAMPINA VERDE;18.457.291/0001-07;SEE;1261;SECRETARIA DE ESTADO DE EDUCACAO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;0,0;1030000,0;0,0
9317317;3611;2021-12-20 00:00:00;PM SANTO ANTONIO DO MONTE;16.870.974/0001-66;SEE;1261;SECRETARIA DE ESTADO DE EDUCACAO;42;AUXILIOS;1;AUXILIOS;23;FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA - FUNDEB;0,0;3174557,97;0,0
9317318;2689;2021-12-28 00:00:00;PM MONSENHOR PAULO;22.541.874/0001-99;SEE;1261;SECRETARIA DE ESTADO DE EDUCACAO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;0,0;665056,01;0,0
9317402;3052;2021-12-20 00:00:00;PM PAINEIRAS;18.296.673/0001-04;SEGOV;1491;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;0,0;97000,0;0,0
9317406;3056;2021-12-20 00:00:00;PM REDUTO;01.614.977/0001-61;SEGOV;1491;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;0,0;70545,89;0,0
9317409;3047;2021-12-20 00:00:00;PM ALAGOA;18.186.346/0001-91;SEGOV;1491;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;0,0;200000,0;0,0
9317411;3053;2021-12-20 00:00:00;PM CONCEICAO DO PARA;18.315.200/0001-07;SEGOV;1491;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;0,0;50000,0;0,0
9317416;3054;2021-12-20 00:00:00;PM PEDRINOPOLIS;18.140.335/0001-70;SEGOV;1491;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;235000,0;0,0;235000,0
9317518;3062;2021-12-22 00:00:00;PM PARAISOPOLIS;18.025.965/0001-02;SEGOV;1491;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;0,0;50000,0;0,0
9317525;3059;2021-12-22 00:00:00;PM SAO SEBASTIAO DA BELA VISTA;17.935.370/0001-13;SEGOV;1491;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;0,0;150000,0;0,0
9317591;489;2021-12-23 00:00:00;CENTRO DE TECNOLOGIAS ALTERNATIVAS DA ZONA DA MATA;20.323.796/0001-20;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS;0,0;0,0;0,0
9317609;2052;2021-12-27 00:00:00;PM CAPUTIRA;18.385.138/0001-11;SEE;1261;SECRETARIA DE ESTADO DE EDUCACAO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;0,0;939708,86;0,0
9317611;4624;2021-12-29 00:00:00;PM CLARO DOS POCOES;21.498.274/0001-22;SEE;1261;SECRETARIA DE ESTADO DE EDUCACAO;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS;0,0;2780,0;0,0
9317611;4625;2021-12-29 00:00:00;PM CLARO DOS POCOES;21.498.274/0001-22;SEE;1261;SECRETARIA DE ESTADO DE EDUCACAO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;0,0;147177,0;0,0
9317612;2698;2021-12-29 00:00:00;PM CAMPOS GERAIS;18.245.175/0001-24;SEE;1261;SECRETARIA DE ESTADO DE EDUCACAO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;0,0;399627,48;0,0
9317615;4199;2021-12-30 00:00:00;PM RIBEIRAO DAS NEVES;18.314.609/0001-09;SEE;1261;SECRETARIA DE ESTADO DE EDUCACAO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;0,0;8949809,64;0,0
9317617;441;2021-12-23 00:00:00;ASSOCIACAO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE TIMOTEO;20.183.976/0001-54;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;38;TRANSFERENCIAS DE RECURSOS DA UNIAO VINCULADOS AO ESPORTE;0,0;52234,98;0,0
9317624;357;2021-12-23 00:00:00;PM ALFREDO VASCONCELOS;26.130.617/0001-15;SEINFRA;1301;SECRETARIA DE ESTADO DE INFRAESTRUTURA E MOBILIDADE;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;0,0;200000,0;0,0
9317721;2024;2021-12-29 00:00:00;PM AGUAS VERMELHAS;18.414.581/0001-73;SEE;1261;SECRETARIA DE ESTADO DE EDUCACAO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;0,0;393004,92;0,0
9317725;1464;2021-12-29 00:00:00;PM CATAS ALTAS DA NORUEGA;19.718.378/0001-53;SEE;1261;SECRETARIA DE ESTADO DE EDUCACAO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;0,0;113271,47;0,0
9317736;2057;2021-12-30 00:00:00;PM SANTA MARGARIDA;18.385.112/0001-73;SEE;1261;SECRETARIA DE ESTADO DE EDUCACAO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;0,0;3157458,04;0,0
9317748;4081;2021-12-27 00:00:00;PM URUCUIA;25.223.850/0001-80;SEE;1261;SECRETARIA DE ESTADO DE EDUCACAO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;0,0;1550199,99;0,0
9317754;494;2021-12-27 00:00:00;APAE CAPITOLIO;04.101.613/0001-76;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;0,0;0,0;0,0
