contratoconvenio_saida;numero_empenho;data_registro_doc_empenho;razao_social_credor;cnpj_cpf_credor_formatado;unidade_orcamentaria_codigo;unidade_orcamentaria_sigla;unidade_orcamentaria_nome;elemento_despesa_codigo;elemento_despesa_descricao;item_despesa_codigo;item_despesa_descricao;fonte_recurso_codigo;fonte_recurso_descricao;valor_despesa_empenhada;valor_despesa_liquidada;valor_pago_financeiro
9473159;439;2025-07-31 00:00:00;INSTITUTO SOCIAL MAIS VIVO;21.171.012/0001-59;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;100000,0;100000,0;100000,0
9473161;438;2025-07-31 00:00:00;CANTINHO DOS IDOSOS PARAISO;04.982.986/0001-01;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;100000,0;100000,0;100000,0
9473165;410;2025-07-30 00:00:00;LIGA ARAGUARINA DE FUTSAL - LAFS;12.652.445/0001-35;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;249998,23;249998,23;249998,23
9473167;355;2025-07-29 00:00:00;ASSOCIACAO COMUNITARIA SHEKINAH;02.108.947/0001-46;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;300000,0;300000,0;300000,0
9473168;513;2025-08-05 00:00:00;REDE DE INTERCAMBIO DE TECNOLOGIAS ALTERNATIVAS;25.572.868/0001-97;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;250000,0;250000,0;250000,0
9473169;368;2025-07-29 00:00:00;ASILO DIVINO ESPIRITO SANTO;21.419.502/0001-21;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;74210,47;74210,47;74210,47
9473182;597;2025-08-07 00:00:00;PM BARAO DE MONTE ALTO;17.947.649/0001-17;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;89307,08;89307,08;89307,08
9473197;441;2025-07-31 00:00:00;AGENCIA DE DESENVOLVIMENTO DE BIORREGIOES DO VALE DO RIO URUCUIA;04.290.751/0001-40;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;100000,0;100000,0;100000,0
9473198;365;2025-07-29 00:00:00;LIGA DO ESPORTE;05.250.244/0001-46;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;300000,0;300000,0;300000,0
9473199;362;2025-07-29 00:00:00;ASSOCIACAO DE PAIS E AMIGOS DOS EXCEPCIONAIS;03.558.755/0001-02;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;80000,0;80000,0;80000,0
9473199;363;2025-07-29 00:00:00;ASSOCIACAO DE PAIS E AMIGOS DOS EXCEPCIONAIS;03.558.755/0001-02;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;20000,0;20000,0;20000,0
9473200;487;2025-08-04 00:00:00;ASSOCIACAO MINEIRA DE EDUCACAO CONTINUADA ASMEC;05.263.848/0001-27;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;998400,0;998400,0;998400,0
9473201;361;2025-07-29 00:00:00;ASSOCIACAO BENEFICENTE BOM RETIRO E NEGRO ALVORADA N VISTA N STA INES;21.854.377/0001-88;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;100000,0;100000,0;100000,0
9473202;488;2025-08-04 00:00:00;ASSOCIACAO LA PELOTA;45.703.487/0001-07;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;150000,0;150000,0;150000,0
9473206;364;2025-07-29 00:00:00;ASAFE- ASSOCIACO SOMOS AMIGOS DO FUTEBOL E ESPORTE;13.769.318/0001-83;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;100000,0;100000,0;100000,0
9473207;489;2025-08-04 00:00:00;ASSOCIACAO MINEIRA DE EDUCACAO CONTINUADA ASMEC;05.263.848/0001-27;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;169992,0;169992,0;169992,0
9473208;367;2025-07-29 00:00:00;ASSOCIACAO DE CORREDORES DE RUA ITABIRA;08.625.960/0001-59;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;150000,0;150000,0;150000,0
9473209;387;2025-07-29 00:00:00;ASSOCIACAO COMUNITARIA SHEKINAH;02.108.947/0001-46;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;750000,0;750000,0;750000,0
9473210;532;2025-08-05 00:00:00;ASSOCIACAO DIREITO A SONHAR;21.948.417/0001-50;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;99993,42;99993,42;99993,42
9473211;541;2025-08-05 00:00:00;ASSOCIACAO CUIDAR BEM/MG - ACB;10.626.829/0001-58;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;149857,12;149857,12;149857,12
9473212;557;2025-08-05 00:00:00;INSTITUTO GUAICUY SOS RIO DAS VELHAS;04.518.749/0001-86;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;799999,68;799999,68;799999,68
9473213;490;2025-08-04 00:00:00;ASSOCIACAO DE PAIS E AMIGOS DOS EXCEPCIONAIS;02.469.191/0001-60;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;199998,99;199998,99;199998,99
9473214;386;2025-07-29 00:00:00;AGENCIA ADV DESENV. E REC ASS. SUDESTE BRASILEIRO;16.524.054/0004-39;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;200000,0;200000,0;200000,0
9473215;467;2025-08-01 00:00:00;ACAO SOCIAL VILLAREGIA;27.825.112/0001-38;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;180000,0;180000,0;180000,0
9473216;491;2025-08-04 00:00:00;ASSOCIACO DE PROMOCO HUMANA E ACO SOCIAL DE POCOS DE CALDAS;08.933.374/0001-71;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;99909,9;99909,9;99909,9
9473216;492;2025-08-04 00:00:00;ASSOCIACO DE PROMOCO HUMANA E ACO SOCIAL DE POCOS DE CALDAS;08.933.374/0001-71;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;19796,28;19796,28;19796,28
9473217;485;2025-08-01 00:00:00;ABRIGO SANTA HELENA DE JUIZ DE FORA;21.609.045/0001-38;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;125737,7;125737,7;125737,7
9473218;493;2025-08-04 00:00:00;AMERICA AMARANTINA FUTEBOL CLUBE;18.347.757/0001-11;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;100000,0;100000,0;100000,0
9473219;522;2025-08-05 00:00:00;ASSOCIACAO DE PAIS DE AMIGOS DOS EXCEPCIONAIS;02.364.111/0001-02;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;100000,0;100000,0;100000,0
9473220;516;2025-08-05 00:00:00;CASA DE REPOUSO DA SOCIEDADE SAO VICENTE DE PAULO/PAINS;20.876.462/0001-84;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;59676,5;59676,5;59676,5
9473220;517;2025-08-05 00:00:00;CASA DE REPOUSO DA SOCIEDADE SAO VICENTE DE PAULO/PAINS;20.876.462/0001-84;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;40000,0;40000,0;40000,0
9473221;494;2025-08-04 00:00:00;SOCIEDADE SAO VICENTE DE PAULO;17.414.210/0001-29;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;99231,98;99231,98;99231,98
9473222;495;2025-08-04 00:00:00;COMUNIDADE SANTO ANTONIO;65.156.408/0001-00;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;109989,21;109989,21;109989,21
9473222;496;2025-08-04 00:00:00;COMUNIDADE SANTO ANTONIO;65.156.408/0001-00;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;29865,39;29865,39;29865,39
9473223;376;2025-07-29 00:00:00;ASSOCIACAO DIREITO A SONHAR;21.948.417/0001-50;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;100000,0;100000,0;100000,0
9473223;378;2025-07-29 00:00:00;ASSOCIACAO DIREITO A SONHAR;21.948.417/0001-50;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;149967,74;149967,74;149967,74
9473225;383;2025-07-29 00:00:00;ASSOCIACAO DOS DEFICIENTES FISICOS DE POCOS DE CALDAS;19.057.462/0001-73;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;100000,0;100000,0;100000,0
9473226;526;2025-08-05 00:00:00;FEDERACAO MINEIRA DE KARATE;20.112.058/0001-34;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;500000,0;500000,0;500000,0
9473227;384;2025-07-29 00:00:00;ASSOCIACAO AREBELDIA CULTURAL;10.956.372/0001-40;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;200000,0;200000,0;200000,0
9473228;497;2025-08-04 00:00:00;ASSOCIACAO DOS MORADORES DO BAIRRO NOVO PROGRESSO II;16.684.664/0001-57;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;500000,0;500000,0;500000,0
9473229;374;2025-07-29 00:00:00;ONCOPOCOS - ASSOCIACAO DE APOIO E ASSISTENCIA A PACIENTES ONCOLOGICOS;31.539.242/0001-81;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;50000,0;50000,0;50000,0
9473229;375;2025-07-29 00:00:00;ONCOPOCOS - ASSOCIACAO DE APOIO E ASSISTENCIA A PACIENTES ONCOLOGICOS;31.539.242/0001-81;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;50000,0;50000,0;50000,0
9473230;371;2025-07-29 00:00:00;APAE DOM SILVERIO;23.947.294/0001-69;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;100000,0;100000,0;100000,0
9473231;498;2025-08-04 00:00:00;MARIANAS, MULHERES QUE INSPIRAM;36.180.820/0001-50;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;400000,0;400000,0;400000,0
9473232;381;2025-07-29 00:00:00;ASSOCIACAO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE BORDA DA MATA;21.416.987/0001-08;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;100000,0;100000,0;100000,0
9473233;499;2025-08-04 00:00:00;ASSOCIACAO DE PROMOCAO HUMANA DIVINA PROVIDENCIA;00.981.069/0001-43;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;100000,0;100000,0;100000,0
9473234;692;2025-07-29 00:00:00;PM PARACATU;18.278.051/0001-45;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;412000,0;412000,0;412000,0
9473235;1389;2025-07-29 00:00:00;PM PIRAPETINGA;18.092.825/0001-49;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;250000,0;250000,0;250000,0
9473236;500;2025-08-04 00:00:00;INSTITUTO ORIGEM;41.013.492/0001-37;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;120000,0;120000,0;120000,0
9473237;379;2025-07-29 00:00:00;ASSOCIACAO VOO AZUL AUTISMO;48.532.061/0001-26;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;132763,33;132763,33;132763,33
9473239;501;2025-08-04 00:00:00;ESCOLA DE JUDO DE SAO GONCALO DO SAPUCAI;34.713.918/0001-08;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;149999,7;149999,7;149999,7
9473240;535;2025-08-05 00:00:00;ASSOCIACAO CUIDAR BEM/MG - ACB;10.626.829/0001-58;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;299757,12;299757,12;299757,12
9473241;528;2025-08-05 00:00:00;CENTRO ESPECIALIZADO UNIDOS PELO AUTISMO-CU AZUL;03.496.980/0001-53;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;100000,0;100000,0;100000,0
9473242;385;2025-07-29 00:00:00;LAR SAO VICENTE DE PAULA;21.407.275/0001-14;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;99999,26;99999,26;99999,26
9473243;530;2025-08-05 00:00:00;ACADEMIA DE COMERCIO SAO JOSE;20.773.644/0001-20;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;199350,0;199350,0;199350,0
9473244;382;2025-07-29 00:00:00;PEQUI ESPORTE CLUBE;20.915.674/0001-23;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;149865,67;149865,67;149865,67
9473246;533;2025-08-05 00:00:00;FRATERNIDADE CRISTA DOENTES DEFICIENTES DE ALFENAS - FCDA;02.560.679/0001-07;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;100000,0;100000,0;100000,0
9473250;380;2025-07-29 00:00:00;ASSOCIACAO DOS AGRICULTORES FAMILIARES DE CATUTI;13.843.326/0001-22;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;100000,0;100000,0;100000,0
9473253;473;2025-08-01 00:00:00;VILA NOVA FUTEBOL CLUBE;18.266.247/0001-10;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;100754,0;100754,0;100754,0
9473254;471;2025-08-01 00:00:00;VILA NOVA FUTEBOL CLUBE;18.266.247/0001-10;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;100000,0;100000,0;100000,0
9473255;536;2025-08-05 00:00:00;ASSOCIACAO AVANTE MINAS;38.080.361/0001-68;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;100000,0;100000,0;100000,0
9473256;470;2025-08-01 00:00:00;ASSOCIACAO COM.DES.SOCIAL VALE SAO FRANCISCO;06.316.684/0001-11;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;169577,4;169577,4;169577,4
9473257;538;2025-08-05 00:00:00;INSTITUTO CULTURAL SEMIFUSA;14.546.793/0001-53;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;485000,0;485000,0;485000,0
9473257;540;2025-08-05 00:00:00;INSTITUTO CULTURAL SEMIFUSA;14.546.793/0001-53;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;15000,0;15000,0;15000,0
9473259;469;2025-08-01 00:00:00;SOCIEDADE DE PROTECAO DE ASSIST.A INFANCIA;19.278.449/0001-44;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;100000,0;100000,0;100000,0
9473260;561;2025-08-05 00:00:00;ASSOCIACAO LUZENSE DE EQUOTERAPIA;17.709.282/0001-01;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;99990,0;99990,0;99990,0
9473261;468;2025-08-01 00:00:00;INSTITUTO SOCIAL PROSPERAR;07.261.585/0001-42;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;100000,0;100000,0;100000,0
9473262;556;2025-08-05 00:00:00;INSTITUTO DE ASSISTENCIA A CRIANCA E ADOLECENTE VILLAGE ATIVO;05.147.386/0001-82;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;99997,0;99997,0;99997,0
9473263;546;2025-08-05 00:00:00;ASSOCIACAO BENEFICENTE CUIDAR;17.524.594/0001-32;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;1496999,92;1496999,92;1496999,92
9473264;554;2025-08-05 00:00:00;OBRA ASSISTENCIAL MONSENHOR ALDERIGI;17.857.236/0001-41;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;99999,05;99999,05;99999,05
9473265;542;2025-08-05 00:00:00;INSTITUTO MAIS ACAO;30.926.461/0001-50;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;50000,0;50000,0;50000,0
